idx,Close,Open,High,Low,Volume,Variation,LNT,DIS,KMX,DTE,EXR,EFX,ZBH,JNJ,PEP,DUK,BBANDS_upper,BBANDS_middle,BBANDS_lower
441,-1.0619477661045331,-1.2983065506049989,-1.179322548429762,-1.1692031677726284,0,-0.2913347320864285,0.3876960154508134,0.5015929362536238,0.2406188377066767,0.7628067338397352,0.2176829566576634,0.9490676668346412,0.8239781973559923,0.7162642874395458,0.6325761480586436,0.3445590403068894,0.22298540713844217,-0.8584315592182085,-1.9398485255748592
442,-1.2822713089470297,-0.7826843924278944,-1.0284781698215155,-0.9529515050786878,-1,-0.5291504401557824,0.40048454552817,0.5079488006050452,0.239665753540447,0.7556961370843152,0.2146881873259729,0.944492538849964,0.8223029937265014,0.69862263002931,0.6493276550065026,0.400471936501093,0.1264096775738136,-0.9806059497481779,-2.0876215770701694
443,-0.9150691395831572,-1.1793170157728012,-1.0010514436097298,-1.025034476046971,0,-0.1129644458710632,0.3890384344418858,0.5002367773419041,0.2377442780425605,0.7539025259385432,0.2132335779359436,0.947930797187331,0.8223703929381339,0.7190205932616471,0.6447216191876992,0.3825730880731349,0.16091169242062664,-0.9174391667339543,-1.9957900258885353
444,0.1277864782059563,-0.2538434163473781,0.4388176802735961,-0.1023592486652924,2,2.32470609798339,0.3188349708272527,0.4639871345873699,0.2469232965782753,0.7687445415141607,0.2074986014513311,0.9601410318839312,0.8281125336632196,0.7632652347768305,0.6889806365734655,0.14427753555199,0.18630290819347206,-0.9121303343794344,-2.010563576952341
445,0.7887515036730158,0.5394193086297395,0.5485219695641731,0.2724782499057846,0,1.2545070611267486,0.3008101618478837,0.4589060095173145,0.2709426255011374,0.775027582061838,0.2156524223452414,0.9634905090204448,0.8309345110316997,0.7991379744982605,0.6725149742917294,0.2142763953112609,1.118917593646634,-0.46855004655115007,-2.056017686748934
446,1.2440814092557553,1.0285962658619596,1.1244701422288148,1.296070736558699,0,-0.4696936780840292,0.3052201989096047,0.4644098273562531,0.2977430234644806,0.7906936730448964,0.2117676745632248,0.9674913515065025,0.8408736242368915,0.7934811814512179,0.6745268978410779,0.2102309428941947,1.9250115371695782,-0.007344211479092389,-1.9396999601277631
447,0.8181255480591615,1.4913330655746688,1.1244701422288148,1.094236218016227,0,0.3626783104854513,0.3153602022557532,0.4466339956938023,0.2621325207985929,0.7684349871482871,0.2001472621762687,0.9588582259547817,0.828221906560579,0.7155978078712333,0.6480826736213574,0.2350362177078939,1.9203495012811769,0.4127351599221458,-1.0948791814368852
448,0.9796953990689314,0.817059875429753,0.8776348374358944,1.1230705063191748,0,-0.8264342505147597,0.3238433159944263,0.443604182768516,0.2573008835886377,0.763033702562665,0.1937061415201167,0.9580156113715186,0.8247733815995735,0.6029667319278011,0.5965750667621482,0.2347058271965423,1.530053492867586,0.7916880676525635,0.053322642437540924
449,0.7299978118402893,0.8038385358136496,0.6307995326429593,0.8058988345649122,0,-0.588607202227599,0.3460433921874799,0.4427041487156128,0.243305780699299,0.7585503889357855,0.1930785699357165,0.9528024881198344,0.8231693896854678,0.5963583151201409,0.580551475323158,0.2785506671483425,1.2830621831733846,0.91213033437943,0.5411984855854755
450,0.4963044491815716,0.0149478859556261,-0.1740060395443742,0.8053215922601137,-1,-1.4765145261320205,0.3684794201626906,0.4381824727640444,0.2380325238217719,0.7561549873528457,0.1913700479931385,0.9438181147786316,0.8255143762996165,0.5421497682840473,0.5687620806636187,0.2581759408046802,1.3536983766283435,0.8536409234811412,0.3535834703339389
451,1.2418288217954805,1.0398934158509257,0.8105046887893734,1.023632303485941,0,-0.2460834535122452,0.3942240584694514,0.4368260319969944,0.2411069592212902,0.7424732694883363,0.1906995102806917,0.9412030232925954,0.8311842129208751,0.5502164623768266,0.5632311108107224,0.2748505271724547,1.3518420897891654,0.8531904059890862,0.35453872218900717
452,0.6880108325046027,0.805008537960615,0.8562925340484233,0.9993750437276012,-1,-0.1375204722706386,0.4259069698809748,0.435364355769928,0.2250980821095585,0.7318688493119202,0.1866483956335095,0.934925284374953,0.8191908507936592,0.5527990159928619,0.5588651344063206,0.2879512831478208,1.3436832179834126,0.8271674628781746,0.3106517077729364
453,0.4324050299278812,0.1644185999689123,0.1236346060751312,0.4657292088418177,-1,-0.4994131823110455,0.4781163672897099,0.4341480542764469,0.2248263710580195,0.7244003297297007,0.185351069666092,0.9173131533500734,0.8110225023727134,0.5582779543770573,0.5574373688603658,0.3069229905543911,1.2877289775619603,0.7177093890499646,0.14768980053796887
454,1.6252415884415274,0.1003579770611516,1.0165652769050928,0.9266078910518204,0,0.2243722377697682,0.4556671180674411,0.4333582889200287,0.2250906814182922,0.7186577232734345,0.1843886716984399,0.9242905765897808,0.8190648382331782,0.5811756777085838,0.5564716109771899,0.2798890398525599,1.8216686558461688,0.8967581443702123,-0.028152367105744314
455,-0.4835245653308275,1.9794288546407,1.5889548290074422,0.0533650461484943,1,2.4319115567398826,0.5200661307335245,0.4352622219067206,0.2054065991589709,0.7201909158677899,0.1827426410323413,0.9084955811127114,0.7928113647889392,0.539286608191235,0.552671362167962,0.2980623994949056,2.149137199565205,0.7007923414677324,-0.7475525166297403
456,-0.8456361712986663,-0.7751168388208541,-1.1585167678781298,-1.1109556626564312,0,-0.173710433527599,0.5430479813640416,0.4352477886303104,0.2034537640478819,0.717571937477814,0.1815711665055461,0.9049008447474258,0.792205400316114,0.5310146879550245,0.5515780028430626,0.3155491204025103,2.0381434242520307,0.2832993428489031,-1.4715447385542246
457,-1.4207553212677522,-1.0313511849089296,-1.364577355993825,-1.0139312502222932,0,-0.6441661248095998,0.439250990303529,0.443602695026026,0.2023464240111102,0.7170412264342594,0.1774700329521315,0.9033213087308292,0.7923404147105843,0.5106644169441054,0.5512602567276721,0.3081095143065049,1.9969578583810739,-0.13845388790556787,-2.2738656341922097
458,-1.3355506785548583,-1.2235289808607357,-1.2729929315043045,-1.984198507559731,0,0.9481576578505948,0.5028436816747749,0.4613530426509754,0.2019717968276665,0.7232049155782797,0.1768170822589519,0.8988340072261917,0.7903401058910533,0.4938172740680077,0.5524233438943379,0.3355381859961027,1.7318266397898423,-0.4920450296021158,-2.715916698994074
459,-0.398323985398906,-1.074058266847442,-0.4258588399048378,-0.1649456650773241,0,-0.4270332597970989,0.4483987143936883,0.4512577502774597,0.2015503546247507,0.7169488100894775,0.1784436910582151,0.9044352216051316,0.790960774937183,0.5178726531237017,0.5530399362763199,0.3232361249458856,-0.05346745320439206,-0.8967581443702025,-1.740048835536013
460,1.6241568257839116,1.4247103731822357,1.3699673170312618,1.8373441557058885,0,-0.5615699271281026,0.4299960718286364,0.4439148087308366,0.2044336979146745,0.7169294738039221,0.1826754490339782,0.9003694600756617,0.7879943037863439,0.5304686889259919,0.5549589848869737,0.3074976448803285,1.749136039203373,-0.4752218661472547,-2.6995797714978824
461,0.681444050532736,1.4247103731822357,1.296709946916331,0.7717981380168334,0,1.918072329259055,0.4826698285177675,0.4696863710123708,0.1963267811921738,0.7202285694223856,0.1801623578295905,0.891041906281107,0.7872373577110062,0.4986750404903328,0.5639775443317355,0.3176735921536094,2.1828921356179647,-0.16980582178097425,-2.522503779179913
462,0.2504905196815544,0.9688052450929208,0.4908462712782076,0.6854062263618695,-1,-0.2698423991999401,0.474946728770166,0.4940532001677779,0.1939674339124866,0.728552151049298,0.1825303952512982,0.8872263406796359,0.7874882347611831,0.4992237888995586,0.5761088751842708,0.3729667036400349,2.158864852638484,0.16444334640888708,-1.8299781598207099
463,-0.5036755906223254,0.1481699275071503,-0.4127001082034035,-0.3513406564844398,1,-0.3427742811819354,0.4948035549433623,0.5579611885635811,0.1925645434085179,0.7375867764691891,0.186556172030996,0.8820008711922149,0.7894299666387556,0.5113187134628047,0.5767957584880348,0.3576929476343335,1.8877754057527174,0.3308183639953937,-1.22613867776193
464,-0.9615643593231208,-1.0827787009965049,-1.3162464876850146,-0.9849051444053144,1,-1.4367386005785112,0.4914331848812626,0.54276245548394,0.1986042273319622,0.7446055670016658,0.1761410919714298,0.8771855161538249,0.7912446120683061,0.4790455162842625,0.5836174835404487,0.3187837407186659,2.030417652334124,0.21817028921055073,-1.5940770739130223
465,-1.7157356069983336,-1.3335293475643937,-1.6092852836801386,-1.3304892696451858,0,-1.436724690244355,0.4796913898773567,0.5297657530716482,0.1954943798400364,0.7502568881747778,0.1855766020127279,0.8736834410298193,0.7926613023773287,0.5444723775216277,0.5669095155957675,0.3118731150032062,1.2560682842998605,-0.4498081973458984,-2.155684678991657
466,-0.6114165420207801,-1.3335293475643937,-0.9255203300787116,-1.416886674173485,0,0.8241219201966355,0.471829648327074,0.5228403760777206,0.1880441453633841,0.7430832430011518,0.1851440637076453,0.8766706118637079,0.7862809925145483,0.5890100126449378,0.5695068835607372,0.3061174766148565,0.5721214981749658,-0.7083803158566016,-1.988882129888169
467,-0.1535277733200039,-0.4673065606821775,-0.1684980063623451,-0.2361496099866891,0,0.0948170107103211,0.459144286499711,0.4989316523349056,0.1836145038082781,0.7518569551484917,0.1953166033315067,0.8774225605973127,0.7840921488049251,0.5778653418529381,0.5650833332038415,0.3308439942888717,0.27115107756027823,-0.7891839744569132,-1.8495190264741046
468,-0.1265925354703998,0.1481699275071503,0.5641036413931472,0.2822238314364553,0,0.9699717738265734,0.454148316151083,0.4935222561611321,0.1828415852361262,0.7527170079268721,0.2045764243678743,0.8760988511968578,0.7836228425339758,0.6365887667132663,0.5746564838215099,0.3205956779275514,0.46418410581223934,-0.713767363426528,-1.8917188326652954
469,1.51642101175679,0.1025781103357203,0.7106230393907091,0.742999003174067,0,0.2406668643402589,0.4406513344874015,0.4518645196098498,0.1888559593386478,0.7382814041922443,0.232816335255191,0.8808955267274223,0.7829091748358741,0.5914596604367642,0.5926749217819033,0.2883341449156931,1.8638895788283034,-0.21817028921054593,-2.3002301572493953
470,-1.5808204977833975,-1.052563226080126,-1.7357038530437627,-0.5230871234599007,-1,-1.778354265079531,0.4449392751488655,0.4684817036330135,0.178790766032637,0.746498785793829,0.2680471378952364,0.8773378702669644,0.7819629494485073,0.591165326269564,0.6013889524042612,0.3051652878825378,1.8146422189380622,-0.1911872673675587,-2.1970167536731795
471,1.0963764216417469,-1.1232066810486172,0.4086363661058492,-0.9121593046160285,1,1.8014547808482213,0.4279217712280073,0.4371157039822079,0.1901866720051692,0.7326608310049005,0.3526649531371127,0.882634876569107,0.7834311679756726,0.5895861061681777,0.6108249824585538,0.269083260265757,2.3279123530012065,0.15037132536494668,-2.027169702271313
472,1.1388725114279004,1.6671491578307904,1.784254632016637,1.941031193528441,0,-0.0461900187056748,0.4292063421722933,0.4540569834998783,0.2218036060879066,0.7458153909399419,0.2589070401196852,0.8827580288931882,0.7825063283206724,0.5824112664678847,0.594638460984057,0.2681454457284213,2.6853094016528187,0.40885138231452756,-1.8676066370237638
473,0.3739591058778438,0.8194479090008944,0.0040491136673942,0.9899704426470846,0,-1.3164430651910262,0.4344112451272336,0.4565730660942157,0.2156231103134413,0.7619226186565715,0.2282323431232288,0.8800844004417694,0.7796151994359751,0.5641043144601584,0.5911462446173181,0.267054700455954,2.725667967171692,0.5089617105841763,-1.7077445460033398
474,0.2464708365193987,0.3955939161206131,0.8941518728420156,0.7738228955605351,-1,0.2425003514127285,0.4266044892383523,0.469075180264255,0.2095948228735626,0.7469651433320015,0.2663274605768342,0.8784907815846503,0.7791483579255973,0.5455420742844954,0.5935895482272672,0.2520776063900404,2.2295310311244263,0.254971675536698,-1.7195876800510304
475,-1.7507967516276666,0.5721958166111749,-0.157791960913726,-0.8689281460986261,1,0.9353726576612732,0.41439061592063,0.4640920579773574,0.2140253785624374,0.7372030191782897,0.2560526335248381,0.8727581321673719,0.7762696484172279,0.5342073066422087,0.6052280056883181,0.2495424811839853,2.3225570690136337,0.2209764247678442,-1.880604219477945
476,-0.1359858662556219,-1.0172414985958802,-0.7242202879333012,-0.609541194994305,-1,-0.2194108484757558,0.4066921404043824,0.4507158242833669,0.2329623002705906,0.7283502593761497,0.2868997079803639,0.8761202654486431,0.7765876077925722,0.5768149383363681,0.602593079623059,0.2614616585480279,1.888276172294349,-0.02549603281162955,-1.9392682379176083
477,-0.8159070922333564,-0.4874290601935285,-1.2097357946694676,-0.955382217633015,0,-0.450371954835816,0.4126335519609626,0.4374404633497919,0.2165451840169812,0.7312759300403268,0.2237143918263722,0.8727091706633436,0.7750092031126665,0.5745975981571433,0.5988634601362818,0.2438900364775909,1.1540047806729983,-0.4164519535438809,-1.98690868776076
478,0.8413998829248266,-0.9819197711116346,-0.157791960913726,-0.7824658290638524,0,0.8198921044812327,0.416282566855606,0.4316207165239937,0.2115092442177713,0.7306540464518146,0.2023184632162494,0.8717140788084129,0.7780462987242049,0.590811893046649,0.5880143261151786,0.241766119714473,1.4651434394105576,-0.3229637981344844,-2.1110710356795264
479,0.5864314495082812,1.2079734374662636,0.8941518728420156,0.9467392841296975,1,0.0115502578843453,0.4135899365363343,0.4195696496741206,0.1941983673822483,0.7328002930249518,0.2023202283590501,0.8677448838515036,0.7794945009043934,0.5822918353964315,0.5844479091844925,0.241052318380276,1.6373895237730416,-0.25497167553670785,-2.1473328748464575
480,1.238976121148009,1.7334722466028705,1.374628339750464,1.773517677471939,-1,-1.2038800641286205,0.4236975547984948,0.4153889866373576,0.1837512106171176,0.7317007504013155,0.1894680900612188,0.8628475460617986,0.7773059207528523,0.567486121225133,0.5950824846585663,0.2434167272369814,1.8080228658768953,0.34298289901842727,-1.1220570678400406
481,0.5756220595519524,1.1166556931713607,0.8184226187080815,1.1273886911807376,0,-0.8561889810993152,0.4352539167206607,0.429056583527615,0.1796210989102605,0.7338592508133956,0.1756675349374932,0.8580707967755141,0.7715246491554484,0.532564178495929,0.5955818095748865,0.2388144312424545,1.8727799941640255,0.4853044841799421,-0.9021710258041413
482,0.725411291384881,0.5636453705585719,0.4741004612620719,0.3252934326779024,0,0.14342184640879,0.4011931427458667,0.4193896282405689,0.1826473166848434,0.7319025302246743,0.2053471004456225,0.8492903341178495,0.7740014427931861,0.5540288750080933,0.5771056305363185,0.2437384052552836,1.2799652035304963,0.7935681609035896,0.3071711182766829
483,0.0406581850340612,0.7976123685098228,0.2622118458426197,0.7486219579595533,0,-1.0300386674186195,0.3956993468666593,0.4172757417376522,0.181966239416341,0.7261470703106312,0.2050076452429892,0.8471346344708249,0.7707541153829938,0.5586719691459582,0.5744980922050056,0.2419506236311321,1.3987044526251333,0.6334198213254365,-0.1318648099742603
484,-1.26465497485374,-0.414758756173586,-0.5058824906192053,-1.323454626741843,1,1.7514982864251265,0.3753134821889373,0.4171031067953964,0.1697324618191965,0.7218524082274336,0.2015874670613484,0.8463781258999652,0.7695442658046212,0.5768568781044343,0.5748124483373586,0.2690252998106873,1.9713597993167329,0.2632025364530323,-1.4449547264106681
485,-0.943677466433097,-1.4782392096160313,-1.406410369107597,-1.167492604176601,0,-0.0304195503012107,0.3762993288165708,0.412111125414764,0.1624676532161146,0.7195825429548179,0.203890835506964,0.8474464664918069,0.7686350484935724,0.5795726937620868,0.5753568344474018,0.2757486075908064,1.4263921593574274,-0.17332818106318887,-1.773048521483805
486,-0.8580812874140142,-0.7125319849435577,-1.300468587309425,-0.655044744420408,0,-0.8561889810993152,0.3775071323508154,0.4097708587406358,0.1627942595980181,0.7205781247431706,0.2225248476810585,0.8454977180223623,0.7686004484435232,0.5735008118275153,0.5675283075359934,0.2553337307189936,1.0084653182339234,-0.4600688504563822,-1.9286030191466876
487,-1.328852109118052,-0.9252288870032424,-0.92966477328117,-0.6327638483901669,0,-0.2911940797801984,0.3694205556710832,0.4059661072781065,0.1659927413226284,0.7177647887710749,0.2539289299828287,0.8455272888367342,0.7670979290860032,0.5887720105414782,0.5683458527536237,0.2769903714054865,0.10934876517387448,-0.8709215305569687,-1.851191826287812
488,0.2118464616217681,-0.9890351178219556,-0.2939938751997625,-0.7887258709554168,0,1.056116120366516,0.3674003442917594,0.4063237124820663,0.1781841513418205,0.7178569034935943,0.3073204998922524,0.8446730181913461,0.77190494185319,0.6181733196812929,0.5640318906713858,0.2645927700040928,0.27208487528227776,-0.8366838752394274,-1.9454526257611326
489,1.6027517190781937,0.3084082767157549,1.5070568299539513,0.5926599353943113,1,1.3168740706268496,0.3690883548008702,0.4117973459943642,0.2142284949273534,0.7164220546592293,0.4082107467416109,0.8427133284538719,0.7813816121390678,0.649267042143446,0.5633413850060198,0.3039899111081439,1.864705864715464,-0.2632025364530407,-2.3911109376215456
490,-9.733407946453856e-07,-0.226614508364588,0.1547419340552403,0.357545270573488,2,-0.1556951794996142,0.3823407353744696,0.4085270596982719,0.2441299684371349,0.7172641068986945,0.4101244425167696,0.8413109798595835,0.7906769852967879,0.6629581132957107,0.5688622402393688,0.1663990865459973,1.943079108096486,-0.0744672378345802,-2.0920135837656466
491,-0.0510332313941621,-0.0167847776222287,-0.7049372992535841,0.9029611469396248,0,-2.118883538611551,0.378798776018499,0.4018473008773838,0.2533472150731156,0.7225378004179968,0.3942392335497443,0.8405751217704077,0.7829075989262233,0.6966440695750494,0.5684623313029163,0.1859226744908248,1.9512061816302777,0.08694237336939023,-1.7773214348914974
492,0.5613441318382656,-0.646257961477707,-0.6189677362209463,-0.0060614607206922,0,-0.9680520999537467,0.3868228249284057,0.3975691837685401,0.2614215517701404,0.7215463036433236,0.4221933744320509,0.8394636211439643,0.7830798416528443,0.700539057588579,0.5881486897542778,0.1730945635574874,1.6816538303073256,0.46498162156065376,-0.7516905871860182
493,0.9695924628572232,1.3680594285341432,2.3469166003348283,2.175602044743682,0,1.265913291326013,0.4355069405983564,0.4164640331758069,0.1452267473982518,0.7468808459636045,0.5657377735947428,0.8420724988765851,0.7917653384827116,0.7372026948523807,0.5992572321485545,0.2236169863060159,1.8578472104531902,0.6165308218077448,-0.6247855668377007
494,2.041240681754012,0.8644760789382956,0.8424820412987892,0.1151446359939023,0,1.1982158052902605,0.4117131222138433,0.4262366814723403,0.1365072457627997,0.754812206433026,0.5398041178016495,0.8408880893833911,0.7988151945574551,0.7501980670229029,0.5933756825723049,0.1941287416950798,2.2391018947506938,0.7042286143429084,-0.8306446660648772
495,-1.1737137083443,1.74574493968459,0.4126424246443922,0.1151446359939023,0,0.5212538569077291,0.3689287659065651,0.3951016313923872,0.1332663046583378,0.7569189487439794,0.4295818957783429,0.8372886383597269,0.7828847378159315,0.8040172640506009,0.6001646465223528,0.2182240927610107,2.604902227615606,0.4694860673422074,-1.6659300929311913
496,-1.4798975232565044,-0.6882239076261788,-0.7908986637774603,-1.2180877513178925,-1,0.1150818526682326,0.3463773819145967,0.3920522251984986,0.1337670983633901,0.7496181843604572,0.4294749346201042,0.8358191495259377,0.7885932760653291,0.7744047194632158,0.603921746403233,0.2129715892683462,2.840151144547779,0.18371320896973892,-2.4727247266083014
497,-0.8675298934320774,-0.1846485622161013,-0.1031585565338962,-0.9150840683810092,0,0.8597412870866127,0.3440155218708913,0.3951254222720434,0.1370187008236041,0.7709912596566948,0.4153186399971218,0.834699139269754,0.7880742742403641,0.7459239182376696,0.6081659184133826,0.224168156020598,2.6365510282048454,-0.1020615960843297,-2.840674220373505
498,-0.3572170463063847,-1.7793144949290476,-1.4356621880134517,-1.399896896389784,0,-0.6972750677858519,0.3344027889474116,0.3907199736031275,0.1330390196892392,0.75418309707648,0.3882688346623353,0.8343242902001455,0.7885386137670682,0.7698421585248842,0.5898359854386346,0.3796811877833893,2.1528266594134906,-0.36742349791705126,-2.887673655247593
499,0.3572150996247954,-0.4364362349211474,-0.1031585565338962,-0.1272675574352867,0,-0.0203002074280848,0.3345962795404027,0.4122526587789368,0.1329514210919277,0.7690281996161212,0.4599094220948556,0.8344809606846733,0.7886431699542267,0.7788601943336871,0.5915552318458706,0.4206304735186321,0.5906306378600881,-0.7042286143428946,-1.9990878665458773
500,-0.092773169672539,0.0893309030345248,0.492569772803599,-0.1568724714685679,0,1.82036515250175,0.3291948468602401,0.4032474397001261,0.135971111446273,0.7700260526572897,0.5812528328555248,0.8340544429799317,0.7896414967465264,0.7768316430016925,0.6093926701243432,0.4137355236134479,0.7817943240582809,-0.48804050660854237,-1.7578753372753657
501,0.8068655944697156,0.2741512324626495,0.5891548504746237,0.841398979488934,0,-0.980199188682532,0.3274674258749481,0.3995434634953356,0.1397369930226564,0.7667355017738792,0.5711818023115902,0.8330263442682986,0.7943091309196817,0.7860903999476896,0.6049303024125361,0.4011873476419211,1.12265334286617,-0.030687883063298393,-1.1840291089927668
502,1.2285705948776362,0.8594224635394412,0.9754890205854072,0.8128763163025196,-1,0.1575405078487152,0.3289102618587123,0.4047943551383004,0.1310199541561544,0.7582859699486078,0.6360706511141988,0.8322546843010041,0.8022343346907983,0.7915587894521336,0.5980192341592749,0.4129396498551196,1.5441947576674164,0.38853221459864434,-0.7671303284701279
503,0.8912033771892957,0.9210311984596072,0.6857399281456483,0.9269669690481772,0,-0.980199188682532,0.3325359150714594,0.3937170951776307,0.1234798376214869,0.7539748127923516,0.6071173909081383,0.8311244155058268,0.7978417308162977,0.7609190254899907,0.5759875611935192,0.4248014743370266,1.556593354156988,0.6382162992977805,-0.28016075556142717
504,1.2004562132144494,1.0750471604276437,1.2008480612444832,1.497403912351221,0,-1.330261384990475,0.336764264214078,0.403891991981459,0.1215781829339858,0.7695853367228135,0.569078627562623,0.8314257403147086,0.7938870311607615,0.7798309927226431,0.5674604739596705,0.5166123956248452,1.7657019222327124,0.8068645220157112,-0.15197287820129002
505,0.385160594061785,1.0750471604276437,0.6535449022553068,0.5847004509529524,0,-0.0174989366453523,0.3249703914350839,0.3907083616973146,0.1206147093457827,0.7423097407168209,0.5904386735708932,0.829045960138616,0.7819461054919736,0.7169510508380068,0.5590724972561596,0.4551408015991225,1.5169517483902397,0.902451274762576,0.2879508011349122
506,-1.554688842538708,-0.4035272256620344,-0.7630055340531466,-1.012530606494028,1,1.0327043449587,0.3049622202861913,0.3802130202542898,0.1198303466839895,0.7318436735346235,0.5565272706697801,0.8285904972504268,0.7622505867638968,0.7025666755386633,0.5384999370360901,0.4466408640021408,2.5057177243144944,0.4301403873608914,-1.6454369495927115
507,-1.1329838421307774,-2.005319081592022,-1.825416826141158,-1.354797124589243,0,-0.8051597441884644,0.3060620717094108,0.3810380727991858,0.1192532580485636,0.7113710036587533,0.5824877515968866,0.8289727235431268,0.7626215575661279,0.6693507438856083,0.5357350683839198,0.4401502506735692,2.162461948391759,-0.04217050004079135,-2.246802948473342
508,-1.2173269871203676,-0.7731737598506241,-1.3103086930423116,-1.1551384822843418,0,-0.0175156293255133,0.2823681737748953,0.370611240694212,0.1181119667475999,0.6771052529390323,0.5375738518225346,0.8299696701483383,0.7611656975373888,0.6348568350521611,0.5214877992472499,0.3903365689602001,1.6708142629493712,-0.463876572902724,-2.598567408754819
509,-0.5144835323504798,-1.112010051246796,-0.6986154822724635,-0.9840079433076035,1,1.120224067205703,0.2872237853893875,0.3730972836605181,0.1178884412459195,0.6768739799871092,0.5754576959452784,0.8269023898421602,0.7683960158119352,0.6457363650592498,0.5226923511744493,0.4021279242134451,0.5614877662653392,-0.8068645220157098,-2.175216810296759
510,-0.7421257514390707,-0.715564335572411,-0.7435703314640115,-0.323519535182227,0,-0.9607855960919508,0.2894972243654288,0.3620253032742847,0.115516475083676,0.6768676294745071,0.5907454092883742,0.8283571944856416,0.7491841304359084,0.600854305084664,0.5167900436825138,0.4330619308333531,-0.3004216278910571,-1.0323217911158808,-1.7642219543407047
511,-0.0226496374666274,-0.8499422986832368,-0.5720989905535451,-0.2433086702280171,0,-0.7563662812605362,0.3281148006630139,0.3683682730291182,0.1172999908284104,0.6897250574121296,0.6518038053489306,0.8255547346523767,0.7455689598222185,0.6926239307114395,0.5254358373829022,0.5154988639407436,0.14436830637748677,-0.7259139501014648,-1.5961962065804163
512,1.096533734528223,-0.3628201800168941,0.7841007320250328,0.2379616192120598,0,1.32874348202729,0.4050068884804941,0.3959845554714237,0.1431472819397363,0.7063792131863557,0.7633591771805796,0.8214269082987322,0.766492803523716,0.7845448900665515,0.5603997566681436,0.596394072505661,1.2968722999234865,-0.2800104347696647,-1.8568931694628157
513,1.0299141640066425,1.3001083149133357,1.282931856979178,1.0133401133891664,0,0.2657458890905713,0.3473787282157785,0.4018971695406253,0.1354543086624926,0.6788639928667761,0.7669584943105943,0.8206001645578704,0.7695533731770018,0.76903482515591,0.5853508586557877,0.5890937530994323,1.701892173405468,0.16943779545573728,-1.3630165824939933
514,0.5236181344264769,1.3337036066468817,0.7061594837264684,0.8796536385605471,0,-0.8381293283349003,0.3193360834849688,0.3831207799265356,0.1271406149958229,0.6758161026456022,0.8244261822165582,0.8197164516566712,0.749650421908699,0.7829432678973827,0.6012050151512102,0.5677730370554549,1.7562418994215023,0.37705812881112866,-1.0021256417992452
515,0.8700322773083895,1.0649444766018716,0.8152784206516752,1.1202887832805857,0,-1.2878611786804304,0.3808982463552635,0.3578931294384085,0.1275746009060622,0.6745277142040392,0.8847727776229649,0.8198943558785298,0.7452477487461084,0.7887295400107699,0.5185813923884707,0.5893367910546716,1.5232980097011595,0.6994897345606207,-0.12431854057991798
516,0.1505561633359415,0.4770428903816073,0.6438041064731836,0.4518589589948889,0,0.3066313116762258,0.4275805448559206,0.3421798284348846,0.1202752099241551,0.6941339394155568,0.9082968816582,0.8324786683945051,0.7330375749846083,0.7870274627898309,0.5066000695929002,0.644380366411702,1.4396337428156136,0.7341308947211345,0.0286280466266553
517,0.4570011051816711,0.4266499527812882,0.3008584513842255,0.4117522515890796,0,-0.4701683231607663,0.4653961948745513,0.3423430492467509,0.1512008033195362,0.6943293552908707,0.9425307065789834,0.8371854977764827,0.7465923788812908,0.800494449607723,0.4741215303838832,0.6542850833011775,1.2296552253143123,0.6062243688518241,-0.017206487610664012
518,-1.3150413515408166,-1.1858856045486226,-1.5229947075218548,-1.941121035879468,2,1.942017022715539,0.3159894304675059,0.3281636448675876,0.1107476201603873,0.6743990097247539,0.922120602095318,0.837992947753228,0.7670760947678927,0.7451504116588412,0.4737898171589078,0.5123547072200556,1.6598148084769524,0.13723326574233236,-1.3853482769922878
519,-2.047838838340806,-1.4882368225038265,-1.6944690217003464,-1.6069061237366198,0,0.4701730020189597,0.3155845344898972,0.3228304154159827,0.1020349814563365,0.714069159569666,0.9472997605600828,0.8263053553685015,0.7704394195484692,0.7844264641368085,0.4712423464347512,0.54258609557281,1.8501530122495025,-0.3770581288111242,-2.604269269871751
520,2.4097956664467266,0.7107211843606618,1.6096189017782432,1.35679446463847,-1,0.5522243295826396,0.3624376745436496,0.322910835397022,0.1128099987024806,0.7039214645329662,0.9666343567723488,0.8293978979002392,0.7755635248225059,0.8053440488638779,0.4720575829251849,0.617394121479179,3.021232028293824,-0.06910545098345677,-3.1594429302607376
521,0.685894822647854,2.16860649910384,2.03680030851094,1.561595287420945,0,1.0405811560685376,0.3019729896845621,0.3217944600094358,0.0850202041535121,0.6924504757994799,0.9153299477101632,0.8090911295935611,0.753937129298502,0.7125812385032546,0.4659845066934766,0.5467548229758017,3.187843403985574,0.037962280878925725,-3.1119188422277224
522,0.3557851084847745,0.0977447020977615,-0.2187169975760193,0.3157331098236035,1,-1.1758223994999712,0.2376000600118818,0.3216031698085866,0.0842829908080118,0.6374613323188615,0.8705506868595787,0.8077978830873065,0.7297630974468968,0.6741018947678467,0.4748631269803556,0.3848015825357755,3.1578538225984554,0.017719081539546412,-3.122415659519363
523,-0.1577192799869399,0.3793820328859675,-0.0136684883247101,0.1962673195332679,0,-0.4620635006283685,0.2225263871510897,0.338574636078256,0.0846400172408,0.6336363705388448,0.8339385454853714,0.8033566546942555,0.7268420159002903,0.65374061945542,0.4924445998782585,0.3107457569107986,3.12142403052088,0.2491834958503217,-2.6230570388202366
